manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Ford,Explorer,Suv,2015,4510000,68913,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mazda,6,Sedan,2004,794000,141060,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Hyundai,Elantra,Sedan,2014,3146000,54563,C45,automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2006,1130000,1,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,C300,Sedan,2008,3034000,123928,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Land Rover,RANGE ROVER,Suv,2006,3370000,192232,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Es 350,Sedan,2009,3594000,86195,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2007,1522000,170315,"C45 , Ibadan",automatic,Petrol,E,Nigerian used
BMW,X3,Mpv,2008,1914000,134875,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Mercedes Benz,E 320,Sedan,2001,962000,398763,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Nissan,Pathfinder,Suv,2005,1690000,124000,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2009,2138000,176812,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2008,2586000,269669,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2009,1698000,83753,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2007,2306000,91478,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
GREY,,,,2810000,,,,,,
Toyota,Corolla,Sedan,2009,2138000,56415,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Sequoia,Suv,2006,2698000,88626,"C45 , Ilorin",automatic,Petrol,C,Nigerian used
Lexus,Rx 350,Suv,2015,11210000,56307,"C45 , Ibadan",automatic,Petrol,D,Foreign used
Land Rover,Range Rover Sport,Suv,2006,2250000,144981,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2008,2922000,112934,"C45 , Benin",automatic,Petrol, ,Foreign used
Ford,Focus,Sedan,2012,1242000,66652,"C45 , Port Harcourt",manual,Petrol,C,Nigerian used
Kia,Rio,Sedan,2012,1354000,90679,"C45 , Lagos",manual,Petrol, ,Nigerian used
Ford,Focus,Sedan,2012,1858000,107252,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2016,5834000,89444,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Nissan,Qashqai,Suv,2015,3930000,92299,"C45 , Lagos",automatic,Petrol,C,Nigerian used
JAC,S7,Suv,2019,7850000,35403,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2003,2250000,187524,"C45 , Onitsha",automatic,Petrol, ,Nigerian used
Mercedes-Benz,CLA,Sedan,2016,7066000,1,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Lexus,Is 250,Sedan,2007,2586000,228060,"C45 , Ibadan",automatic,Petrol,C,Nigerian used
Toyota,Matrix,Sedan,2009,2810000,268927,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Mercedes-Benz,GLK 350,Suv,2010,6730000,85953,"C45 , Abuja",automatic,Petrol,C,Foreign used
Hyundai,Sonata,Sedan,2013,3370000,160757,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Mercedes-Benz,Clk350,Sedan,2006,2530000,154140,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2010,2866000,208829,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Gs 300,Sedan,2002,738000,190049,C45,automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2009,2138000,65506,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Volkswagen,Golf,Sedan,1998,794000,197282,"C45 , Ilorin",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2007,2082000,177689,C45,automatic,Petrol,E,Nigerian used
Ford,Escape,Suv,2001,570000,206219,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Avalon,Sedan,2013,6730000,71660,"C45 , Abuja",automatic,Petrol,C,Foreign used
Lexus,Rx 300,Mpv,2002,1578000,0,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Honda,Civic,Sedan,2006,1354000,173776,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2007,2026000,187101,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Mercedes-Benz,C230,Sedan,2006,1634000,157962,C45,automatic,Petrol, ,Nigerian used
Hyundai,Sonata,Sedan,2006,794000,287757,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2007,2306000,232664,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Volvo,Xc90,Suv,2004,962000,159388,"C45 , Ilorin",automatic,Petrol,E,Nigerian used
Toyota,Rav4,Suv,2012,2810000,48045,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2004,2250000,216198,"C45 , Lagos",semiautomatic,Petrol,D,Foreign used
Acura,Mdx,Suv,2007,3930000,86304,"C45 , Lagos",automatic,Petrol,C,Foreign used
Acura,Tl,Sedan,1999,570000,0,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Pontiac,Vibe,Hatchback,2005,2362000,101160,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2013,3370000,88005,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mitsubishi,Montero,Suv,2003,1130000,156455,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Peugeot,406,Sedan,2008,1242000,999999,"C45 , Lagos",manual,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2007,1074000,479005,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2005,1242000,314601,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012,3034000,44106,"C45 , Lagos",automatic,Petrol Electric,E,Nigerian used
Nissan,Maxima,Sedan,2005,906000,149054,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Honda,Pilot,Suv,2003,1130000,212963,"C45 , Ibadan",automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2007,1074000,175399,C45,automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2008,1746000,199416,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,C180,Sedan,2001,1074000,328628,"C45 , Abuja",manual,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2009,3090000,91313,C45,automatic,Petrol, ,Foreign used
Volkswagen,Passat,Sedan,1999,1354000,200615,"C45 , Ibadan",automatic,Petrol,E,Nigerian used
Acura,Mdx,Suv,2003,1578000,211478,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2008,2250000,65243,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,206,Hatchback,2003,1578000,140234,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Lexus,GS 350,Sedan,2007,3370000,189425,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Mercedes-Benz,C300,Sedan,2010,4042000,143330,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mazda,6,Sedan,2004,962000,69333,"C45 , Lagos",manual,Petrol,D,Nigerian used
Honda,Accord,Sedan,2006,1354000,157153,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Chevrolet,Optra,Sedan,2008,458000,92849,"C45 , Port Harcourt",manual,Petrol, ,Nigerian used
Honda,Accord,Sedan,2005,850000,331264,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Lexus,Is 250,Sedan,2006,2810000,230997,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Lexus,Es 350,Sedan,2009,4266000,97384,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2014,6058000,97241,"C45 , Lagos",automatic,Petrol,C,Foreign used
Mercedes-Benz,E240,Sedan,2000,850000,127764,"C45 , Ilorin",automatic,Petrol,D,Nigerian used
Mercedes-Benz,E240,Sedan,2002,1242000,285690,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2008,1690000,131731,"C45 , Abuja",manual,Petrol,C,Nigerian used
Honda,Accord,Sedan,2013,3370000,94494,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,2013,4266000,239625,C45,automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2015,8970000,181543,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Toyota,Highlander,Mpv,2006,2250000,97724,"C45 , Ilorin",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2008,2138000,105089,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mazda,Cx-7,Suv,2007,3370000,123163,"C45 , Lagos",automatic,Petrol,C,Foreign used
Honda,Accord,Crossover,2008,1634000,208094,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Kia,Optima,Sedan,2010,1802000,187762,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Hatchback,2002,1242000,141414,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2004,1522000,120000,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Gx 470,Mpv,2004,3370000,25071,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2013,4154000,125225,"C45 , Lagos",automatic,Petrol,C,Foreign used
Lexus,Es 350,Sedan,2007,3594000,213362,C45,automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2003,794000,104520,C45,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2008,5386000,110067,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Gs 300,Sedan,2006,2922000,158692,"C45 , Akure",automatic,Petrol,E,Foreign used
Lexus,Rx 330,Suv,2004,2922000,221160,"C45 , Asaba",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2014,4490000,79446,C45,automatic,Petrol,D,Foreign used
Hyundai,Elantra,Sedan,2009,1354000,206360,"C45 , Abuja",manual,Petrol,C,Nigerian used
Lexus,Es 330,Sedan,2006,2586000,177833,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,406,Sedan,2000,738000,162557,"C45 , Kaduna",manual,Petrol, ,Nigerian used
Hyundai,Sonata,Sedan,2008,1522000,188770,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Kia,Sorento,Suv,2013,2698000,94777,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Avensis,Sedan,2007,1690000,149244,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,307,Hatchback,2008,738000,999999,"C45 , Kaduna",manual,Petrol, ,Nigerian used
Mercedes-Benz,C350,Sedan,2008,2920000,121731,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2004,1466000,208258,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Honda,Odyssey,Mpv,2007,1354000,194309,"C45 , Lagos",automatic,Petrol, ,Foreign used
Isuzu,D-Max,Pickup,2011,2048400,73844,"C45 , Port Harcourt",manual,Petrol, ,Nigerian used
Nissan,Pathfinder,Suv,2013,4490000,125444,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Nissan,Almera,Mpv,2002,906000,322121,"C45 , Ilorin",manual,Petrol,C,Nigerian used
Honda,Accord,Sedan,2004,850000,184852,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Rx 350,Suv,2013,9530000,99418,"C45 , Lagos",semiautomatic,Petrol, ,Foreign used
Volkswagen,Vento,Sedan,1998,682000,201502,"C45 , Kaduna",manual,Petrol,D,Nigerian used
Hyundai,Veracruz,Suv,2007,2810000,237370,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2011,5610000,105710,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2007,1578000,157090,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2005,1242000,262369,"C45 , Abuja",manual,Petrol,C,Nigerian used
Opel,Astra,Sedan,2007,1690000,69949,"C45 , Lagos",manual,Petrol, ,Nigerian used
Toyota,Avalon,Sedan,2007,2500000,177763,"C45 , Lagos",automatic,Petrol, ,Foreign used
Mercedes-Benz,C300,Sedan,2015,7547500,59048,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,1999,1354000,179545,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Lexus,Is 250,Sedan,2013,3370000,67490,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,1998,2474000,196061,"C45 , Lagos",automatic,Petrol,D,Foreign used
Honda,Accord,Sedan,2012,3762000,162355,"C45 , Ibadan",automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2006,2698000,87710,"C45 , Ibadan",automatic,Petrol,E,Foreign used
Ford,Explorer,Suv,2013,3594000,102525,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2001,794000,189841,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Lexus,Rx 330,Suv,2004,3370000,74432,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Land Cruiser Prado,Suv,2008,7290000,225710,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2004,2026000,299999,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C280,Sedan,2006,1466000,191412,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Kia,Rio,Sedan,2014,1380000,108597,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Hyundai,Sonata,Sedan,2013,5834000,37051,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Honda,Cr-V,Suv,2011,3426000,66695,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2004,906000,168610,C45,automatic,Petrol,D,Nigerian used
Mercedes-Benz,Sprinter,Bus,2001,3370000,279415,"C45 , Lagos",manual,Diesel,E,Nigerian used
Toyota,Camry,Sedan,1997,738000,378131,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2015,5610000,94947,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2009,2138000,160234,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2010,1690000,112034,"C45 , Abuja",manual,Petrol,C,Nigerian used
Mazda,Cx-7,Suv,2007,1578000,106603,C45,automatic,Petrol,C,Nigerian used
Nissan,Primera,Hatchback,2006,1690000,110536,"C45 , Lagos",manual,Petrol,E,Foreign used
Honda,Accord,Sedan,2003,1018000,198719,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Rx 350,Suv,2010,6506000,113398,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2011,4378000,147762,"C45 , Ibadan",automatic,Petrol,C,Foreign used
Mercedes-Benz,S320,Sedan,2002,1018000,91077,"C45 , Ilorin",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2009,1578000,74178,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Honda,Civic,Sedan,2008,850000,249024,"C45 , Benin",automatic,Petrol, ,Nigerian used
Toyota,Avensis,Sedan,2006,1018000,281939,C45,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2013,5050000,163762,"C45 , Lagos",automatic,Petrol, ,Foreign used
Acura,Mdx,Suv,2007,2250000,141078,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Accord,Coupe,2000,682000,181233,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Is 250,Sedan,2012,3370000,130784,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Acura,Tl,Suv,2006,3034000,156240,"C45 , Port Harcourt",automatic,Petrol, ,Foreign used
Honda,Accord Crosstour,Suv,2011,2922000,84681,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Ford,Ecosport,Suv,2015,3370000,87000,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Land Rover,Range Rover Sport,Suv,2006,2586000,122671,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Acura,Tsx,Sedan,2009,2810000,156629,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Tacoma,Pickup,2004,4490000,275053,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Rx 300,Suv,2000,1186000,207130,"C45 , Benin",automatic,Petrol, ,Nigerian used
Toyota,VERSO,Mpv,2005,1354000,289462,"C45 , Lagos",manual,Petrol,E,Nigerian used
Toyota,Sienna,Mpv,2012,7290000,90864,"C45 , Lagos",automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2004,966250,206985,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Tata,1318,Bus,2009,17370000,0,"C45 , Lagos",manual,Diesel, ,Nigerian used
Hyundai,Elantra,Sedan,2009,1135000,162254,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2009,2474000,105493,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Nissan,Pathfinder,Suv,2006,1130000,237540,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Volkswagen,Passat,Sedan,2008,1690000,175649,"C45 , Lagos",automatic,Petrol,C,Foreign used
Acura,Mdx,Suv,2010,5610000,83707,"C45 , Lagos",automatic,Petrol,C,Foreign used
Honda,Cr-V,Suv,2018,10090000,4706,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2012,3482000,115316,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2004,1690000,237538,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Audi,A6,Sedan,2008,1578000,187435,"C45 , Akure",automatic,Petrol,C,Foreign used
Toyota,Fj Cruiser,Crossover,2008,7626000,78628,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2011,4042000,159513,"C45 , Lagos",automatic,Petrol, ,Foreign used
Kia,Cerato,Sedan,2005,441200,259543,"C45 , Port Harcourt",manual,Petrol,D,Nigerian used
Mercedes-Benz,Ml320,Suv,2001,1018000,215674,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2010,1662000,275562,"C45 , Ibadan",automatic,Petrol,C,Nigerian used
Toyota,Avensis,Sedan,2007,2250000,116173,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Matrix,Hatchback,2006,1824400,169976,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Everest,Suv,2006,906000,125311,"C45 , Lagos",manual,Diesel,E,Nigerian used
Toyota,Corolla,Sedan,2016,5162000,42411,"C45 , Ilorin",automatic,Petrol,B,Foreign used
Mercedes-Benz,CLS 350,Sedan,2007,1802000,18154,"C45 , Ibadan",automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2007,3298331,203998,"C45 , Ibadan",automatic,Petrol,D,Foreign used
BMW,X5,Suv,2003,1522000,0,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,ML430,Suv,1999,850000,145515,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2013,4266000,118466,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Suv,2010,8970000,57177,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Lexus,Rx 350,Suv,2007,2810000,188900,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,1999,906000,165174,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2014,4546000,109832,C45,automatic,Petrol,E,Nigerian used
Ford,Escape,Suv,2010,1690000,182775,C45,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2016,5072500,38207,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Kia,Optima,Sedan,2010,1690000,176770,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Kia,Sedona,Mpv,2005,514000,120893,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Nissan,Altima,Sedan,2008,1555600,148011,"C45 , Ibadan",automatic,Petrol,E,Nigerian used
Toyota,Land Cruiser Prado,Suv,2009,5610000,103665,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,206,Hatchback,2004,1802000,74276,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Great Wall,Voleex,Pickup,2012,3370000,74601,"C45 , Port Harcourt",manual,Petrol Electric,D,Nigerian used
Lexus,Rx 330,Suv,2005,3146000,81131,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Peugeot,206,Hatchback,2004,1690000,999999,"C45 , Kaduna",manual,Petrol,C,Foreign used
Mercedes-Benz,E320,Sedan,2003,1130000,79145,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Kia,Rio,Sedan,2009,794000,194624,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Lexus,Gs,Sedan,2006,2026000,136124,C45,automatic,Petrol,D,Nigerian used
Honda,Odyssey,Hatchback,2004,962000,187710,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Ford,Explorer,Suv,2015,6170000,79590,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2008,1690000,191513,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2009,2250000,165224,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Nissan,Xterra,Mpv,2005,1466000,129304,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Lexus,Gs 430,Sedan,2006,3034000,116138,"C45 , Lagos",automatic,Petrol, ,Foreign used
Honda,Civic,Sedan,2001,906000,214323,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Hyundai,I10,Hatchback,2014,1242000,100659,"C45 , Port Harcourt",manual,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,2001,648400,235252,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Lexus,Is300,Sedan,2019,16810000,12915,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2005,1802000,152317,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2009,2810000,97533,"C45 , Ilorin",automatic,Petrol,C,Nigerian used
Lexus,Es 330,Sedan,2006,1880400,98626,"C45 , Ibadan",automatic,Petrol,E,Nigerian used
Nissan,Murano,Suv,2009,1074000,88723,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Peugeot,307,Hatchback,2007,906000,214171,"C45 , Kaduna",manual,Petrol,E,Nigerian used
Cadillac,Cts,Sedan,2008,2362000,1,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2006,1578000,230367,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Mazda,Cx-7,Suv,2008,1410000,117747,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Lexus,GS 350,Sedan,2007,2922000,164323,C45,automatic,Petrol,E,Nigerian used
Hyundai,Elantra,Sedan,2011,1634000,0,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2006,1858000,215530,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Suv,2005,1410000,138216,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2006,1600000,147886,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Avensis,Sedan,2007,1354000,111576,C45,automatic,Petrol,D,Nigerian used
Peugeot,307,Hatchback,2006,1858000,999999,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Toyota,Land Cruiser,Suv,2013,16810000,76358,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2007,1802000,187053,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Kia,Soul,Mpv,2010,794000,134157,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Lexus,Gs 330,Sedan,2006,2810000,161163,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2004,850000,139673,C45,automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2007,2810000,302710,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Honda,Pilot,Suv,2009,2698000,119126,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,Ml500,Suv,2006,4602000,114463,"C45 , Lagos",automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2005,1354000,180298,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Honda,Civic,Sedan,2009,1040400,138540,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Toyota,Land Cruiser,Suv,2010,4490000,137374,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2003,1107600,61081,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Mercedes-Benz,C300,Sedan,2015,10090000,47478,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2008,2026000,61056,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,406,Sedan,1998,402000,0,"C45 , Ilorin",manual,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2008,2026000,92087,C45,automatic,Petrol,D,Nigerian used
Acura,Mdx,Suv,2005,906000,235602,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Nissan,Altima,Sedan,2016,5162000,115723,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2012,8410000,60341,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Kia,Rio,Sedan,2014,1690000,106427,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Gx 470,Suv,2006,3200000,107154,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007,3258000,134125,"C45 , Lagos",automatic,Petrol, ,Foreign used
Nissan,Pathfinder,Suv,2005,827600,61938,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2002,1354000,202319,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Kia,Sportage,Suv,2012,2698000,48740,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Nissan,Xterra,Sedan,2001,682000,187202,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2004,2586000,294113,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2007,3258000,222236,"C45 , Lagos",automatic,Petrol, ,Foreign used
Mercedes-Benz,C320,Sedan,2007,2474000,114300,"C45 , Abuja",automatic,Petrol,C,Foreign used
