manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Toyota,Land Cruiser,Suv,2007.0,3395000,104948.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Chrysler,Pt Cruiser,Hatchback,2002.0,695000,81377.0,Ibadan,automatic,Petrol,E,Nigerian used
Lexus,Es 350,Sedan,2007.0,3845000,73160.0,Abuja,automatic,Petrol, ,Foreign used
Landrover,Lr3,Suv,2005.0,2832500,117067.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Honda,Civic,Sedan,2013.0,2832500,45681.0,Lagos,automatic,Petrol,C,Nigerian used
Buick,Enclave,Suv,2010.0,1697500,295000.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2016.0,11770000,118143.0,Ibadan,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2009.0,3146000,202408.0,Lagos,automatic,Petrol,E,Foreign used
Ford,Edge,Suv,2011.0,3370000,121833.0,Lagos,automatic,Petrol,E,Nigerian used
Volkswagen,CC,Coupe,2011.0,3034000,104671.0,Lagos,automatic,Petrol,C,Foreign used
Nissan,Armada,Mpv,2007.0,1932500,124514.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2006.0,1802000,239313.0,Lagos,automatic,Petrol, ,Nigerian used
BMW,318i,Sedan,2005.0,2607500,241957.0,Kaduna,automatic,Petrol,C,Foreign used
Volkswagen,Golf,Hatchback,1999.0,695000,244494.0,Onitsha,automatic,Petrol,D,Nigerian used
Mercedes-Benz,E350,Sedan,2010.0,5645000,141377.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Lexus,Is,Sedan,2007.0,3818000,171442.0,Lagos,automatic,Petrol,D,Foreign used
Honda,Pilot,Suv,2014.0,7290000,3.0,Abuja,automatic,Petrol, ,Nigerian used
Volkswagen,Passat,Sedan,2002.0,906000,172194.0,Abuja,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2012.0,2832500,63491.0,Abuja,automatic,Petrol,C,Nigerian used
BMW,X3,Suv,2004.0,2698000,128357.0,Owerri,automatic,Petrol,C,Foreign used
Honda,Pilot,Suv,2003.0,1410000,134860.0,Lagos,automatic,Petrol, ,Nigerian used
Lexus,Es 350,Sedan,2009.0,4378000,94931.0,Lagos,automatic,Petrol,E,Foreign used
Landrover,Range Rover Sport,Suv,2006.0,1914000,145349.0,PortHarcourt,automatic,Petrol,E,Nigerian used
Lexus,Rx 300,Suv,2000.0,2586000,280167.0,Owerri,automatic,Petrol,D,Foreign used
Hyundai,Accent,Sedan,2009.0,850000,204877.0,PortHarcourt,manual,Petrol, ,Nigerian used
Nissan,Qashqai,Suv,2015.0,3957500,105207.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Prius,Hatchback,2007.0,1746000,188331.0,Lagos,automatic,Hybrid,E,Nigerian used
Infiniti,Qx,Suv,2001.0,863750,295351.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Hyundai,HD65,Truck,2017.0,7895000,5843.0,Lagos,manual,Diesel,C,Nigerian used
Mercedes-Benz,E350,Sedan,2006.0,1914000,137686.0,Abuja,automatic,Petrol, ,Nigerian used
Ford,Expedition,Mpv,2012.0,6170000,46762.0,Lagos,automatic,Petrol,E,Nigerian used
Hyundai,Elantra,Sedan,2013.0,2138000,117209.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2004.0,1802000,138716.0,Abuja,automatic,Petrol,E,Nigerian used
Honda,Cr-V,Suv,2001.0,738000,178301.0,Lagos,automatic,Petrol, ,Nigerian used
Acura,Mdx,Suv,2008.0,2082000,177728.0,Abuja,automatic,Petrol,E,Nigerian used
Peugeot,206,Bus,2004.0,1914000,315540.0,Lagos,manual,Diesel,E,Foreign used
Toyota,4Runner,Suv,2010.0,7660000,83840.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2008.0,2810000,86497.0,Lagos,automatic,Petrol,D,Foreign used
Cadillac,Escalade,Suv,2004.0,2586000,287116.0,Abuja,automatic,Petrol, ,Nigerian used
Infiniti,G,Sedan,2007.0,1634000,321618.0,Abuja,automatic,Petrol,C,Nigerian used
Kia,Optima,Sedan,2009.0,1370000,171306.0,Kaduna,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C63 Amg,Sedan,2013.0,6770000,44258.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Odyssey,Mpv,2005.0,1932500,188727.0,Ibadan,automatic,Petrol, ,Foreign used
Toyota,Hilux,Pickup,2010.0,4714000,264563.0,Lagos,automatic,Petrol,E,Nigerian used
Nissan,Rogue,Suv,2008.0,920000,377232.0,PortHarcourt,automatic,Petrol,E,Nigerian used
Lexus,Rx 350,Suv,2011.0,8410000,64066.0,Ibadan,automatic,Petrol,E,Foreign used
Toyota,Camry,Sedan,2002.0,1370000,170813.0,Lagos,automatic,Petrol,D,Nigerian used
Jeep,Grand Cherokee,Mpv,2008.0,2147500,186659.0,Lagos,automatic,Petrol,D,Foreign used
Chevrolet,Aveo,Sedan,2009.0,962000,103185.0,Lagos,automatic,Petrol,E,Nigerian used
Mercedes-Benz,Ml350,Suv,2012.0,13450000,74954.0,Owerri,automatic,Petrol,C,Nigerian used
Peugeot,406,Sedan,2002.0,682000,999999.0,Abuja,manual,Petrol, ,Nigerian used
Mitsubishi,L200,Pickup,2013.0,2754000,94171.0,Lagos,manual,Diesel,D,Nigerian used
Toyota,Avalon,Sedan,2005.0,2382500,113341.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2007.0,2866000,132902.0,Abuja,automatic,Petrol,C,Nigerian used
Chevrolet,Camaro,Coupe,2015.0,13450000,63751.0,Lagos,manual,Petrol,C,Foreign used
Nissan,Murano,Suv,2010.0,2495000,47538.0,Lagos,automatic,Petrol,C,Nigerian used
Landrover,Range Rover HSE,Suv,2009.0,1820000,187513.0,Abuja,automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2012.0,11770000,150896.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Venza,Hatchback,2010.0,4520000,85502.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,Ml350,Suv,2009.0,5498000,159336.0,Owerri,automatic,Petrol,C,Foreign used
Mercedes-Benz,GLK350,Suv,2010.0,6170000,161289.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Xterra,Suv,2006.0,1354000,126305.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2008.0,3034000,150267.0,PortHarcourt,automatic,Petrol,C,Foreign used
Honda,Odyssey,Mpv,2005.0,1802000,296932.0,Abuja,automatic,Petrol,D,Nigerian used
Nissan,Pathfinder,Mpv,2006.0,1032500,145037.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Land Cruiser Prado,Suv,2016.0,16895000,56108.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2007.0,2810000,255341.0,Lagos,automatic,Petrol,E,Foreign used
Peugeot,307,Hatchback,2002.0,1145000,278510.0,Lagos,manual,Petrol,D,Foreign used
Mercedes-Benz,Gl450,Suv,2010.0,3395000,122071.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2004.0,1578000,224049.0,Lagos,automatic,Petrol,E,Nigerian used
Infiniti,G,Sedan,2009.0,1538750,157356.0,Kaduna,automatic,Petrol,C,Nigerian used
Opel,Zafira,Mpv,2004.0,1595000,252752.0,Abuja,manual,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2017.0,8970000,5866.0,Lagos,automatic,Petrol,E,Foreign used
Toyota,Corolla,Sedan,2010.0,3370000,103517.0,Ilorin,automatic,Petrol, ,Foreign used
Toyota,Matrix,Suv,2006.0,1774000,38790.0,Onitsha,automatic,Petrol,E,Nigerian used
Honda,Odyssey,Mpv,2006.0,2026000,189935.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2008.0,3845000,86273.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Suv,2016.0,5420000,73507.0,Lagos,automatic,Petrol,D,Foreign used
Landrover,Range Rover HSE,Suv,2007.0,3395000,170995.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2012.0,3395000,165629.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2013.0,4154000,71510.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2008.0,3034000,191878.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2014.0,5420000,138163.0,Owerri,automatic,Petrol,C,Nigerian used
Lexus,Rx 300,Suv,1999.0,2250000,98454.0,Abuja,automatic,Petrol,C,Nigerian used
Lexus,Gx,Suv,2006.0,5610000,226330.0,Lagos,automatic,Petrol, ,Foreign used
Volkswagen,Passat,Sedan,1997.0,570000,153560.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2004.0,910000,161233.0,Abuja,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2013.0,5050000,191983.0,Lagos,automatic,Petrol,C,Foreign used
Nissan,Almera,Hatchback,2005.0,667666,110045.0,Ibadan,manual,Petrol,E,Nigerian used
Toyota,Rav4,Sedan,2015.0,7895000,13278.0,Ilorin,automatic,Petrol,E,Foreign used
Audi,A6,Sedan,2006.0,1690000,196431.0,Lagos,automatic,Petrol,C,Nigerian used
Renault,Duster,Suv,2004.0,1707500,29955.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Es,Sedan,2010.0,4490000,106434.0,Lagos,automatic,Petrol, ,Foreign used
Hyundai,Ix35,Suv,2011.0,4520000,101077.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Rx 330,Suv,2004.0,3594000,20922.0,Owerri,automatic,Petrol,D,Foreign used
Toyota,Sienna,Mpv,1999.0,807500,159368.0,Lagos,automatic,Petrol,E,Nigerian used
Honda,Pilot,Suv,2007.0,1370000,86070.0,PortHarcourt,automatic,Hybrid, ,Nigerian used
Lexus,Rx 350,Suv,2008.0,4295000,81131.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2003.0,1595000,266150.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Venza,Suv,2009.0,5082500,69422.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Mazda,Cx-7,Suv,2011.0,3594000,94440.0,Owerri,automatic,Petrol,C,Foreign used
Volvo,S80,Sedan,1999.0,1145000,46849.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Skoda,Octavia,Sedan,2008.0,1130000,155585.0,Abuja,manual,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,1997.0,695000,285506.0,Onitsha,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2015.0,5050000,89856.0,Ibadan,automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2005.0,2714800,119481.0,Lagos,automatic,Petrol,C,Foreign used
BMW,5 Series,Sedan,2004.0,1810000,112233.0,Lagos,automatic,Petrol,C,Foreign used
Mercedes-Benz,GLK350,Suv,2010.0,8410000,94058.0,Owerri,automatic,Petrol,D,Foreign used
Toyota,Sienna,Mpv,2002.0,1130000,144742.0,Abuja,automatic,Petrol,D,Nigerian used
Lexus,ES300,Sedan,2002.0,1578000,67845.0,Owerri,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2011.0,2250000,162650.0,Abuja,automatic,Petrol,E,Nigerian used
Mercedes-Benz,GL450,Suv,2011.0,5610000,65116.0,Lagos,automatic,Petrol, ,Nigerian used
Infiniti,Fx,Suv,2003.0,2026000,147837.0,Abuja,automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2003.0,962000,227795.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2016.0,5722000,45057.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Harrier,Suv,2005.0,2270000,73947.0,Lagos,automatic,Petrol,E,Nigerian used
Volkswagen,Golf,Sedan,1996.0,413750,121533.0,Lagos,manual,Petrol,E,Nigerian used
Mercedes-Benz,Gl450,Suv,2008.0,2832500,110507.0,Abuja,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2010.0,5645000,150201.0,Lagos,automatic,Petrol,D,Foreign used
Chrysler,300,Sedan,2006.0,2026000,169544.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2006.0,1482500,123528.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2000.0,807500,216845.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Solara,Coupe,2006.0,1354000,197591.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Corolla,Sedan,2014.0,6170000,114538.0,PortHarcourt,automatic,Petrol, ,Foreign used
Pontiac,Vibe,Hatchback,2005.0,1932500,128304.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2006.0,1257500,143974.0,Abuja,automatic,Petrol,D,Nigerian used
Mitsubishi,L300,Bus,2001.0,2250000,227337.0,Lagos,automatic,Petrol, ,Nigerian used
Mazda,Cx-7,Suv,2009.0,1753750,194594.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2001.0,626000,206322.0,Ilorin,automatic,Petrol,E,Nigerian used
Mitsubishi,L200,Pickup,2007.0,1707500,154738.0,Lagos,manual,Diesel,E,Nigerian used
Toyota,Land Cruiser,Suv,2000.0,3395000,164545.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,CLA250,Sedan,2016.0,8682500,14794.0,Lagos,automatic,Petrol,D,Nigerian used
Ford,Fusion,Sedan,2010.0,1820000,65320.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Avensis,Sedan,2007.0,1167500,131352.0,Lagos,automatic,Petrol,D,Nigerian used
Mercury,Villager,Mpv,1999.0,797500,169252.0,Lagos,automatic,Petrol,E,Nigerian used
Hyundai,Elantra,Sedan,2012.0,3170000,62777.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Cr-V,Suv,2007.0,1707500,47483.0,Abuja,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2010.0,3947500,119576.0,Lagos,automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2008.0,1370000,103850.0,Owerri,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2009.0,3258000,200705.0,Lagos,automatic,Petrol,C,Foreign used
Ford,Explorer,Truck,2009.0,3057500,260003.0,Lagos,automatic,Petrol,D,Nigerian used
Jeep,Liberty,Suv,2008.0,4042000,161314.0,Abuja,automatic,Petrol,C,Foreign used
Toyota,Avensis,Crossover,2006.0,1354000,372330.0,Lagos,manual,Diesel, ,Foreign used
Toyota,Avensis,Sedan,2007.0,1932500,135917.0,Abuja,automatic,Petrol,C,Nigerian used
Landrover,Range Rover Vogue,Suv,2018.0,39395000,33011.0,Lagos,automatic,Petrol,E,Foreign used
Ford,Econoline,Bus,2009.0,1242000,101497.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Pilot,Mpv,2008.0,3620000,102898.0,PortHarcourt,automatic,Petrol,D,Foreign used
Mercedes-Benz,Ml350,Suv,2006.0,2607500,159847.0,Owerri,automatic,Petrol,D,Nigerian used
Toyota,Land Cruiser Prado,Suv,2013.0,12330000,113824.0,Lagos,automatic,Petrol, ,Nigerian used
Kia,Cerato,Sedan,2009.0,1186000,102633.0,Lagos,manual,Petrol,D,Nigerian used
Lexus,Rx 330,Suv,2004.0,2138000,106879.0,Lagos,automatic,Petrol,D,Nigerian used
Nissan,Altima,Sedan,2007.0,1746000,230454.0,Abuja,automatic,Petrol,D,Foreign used
Mercedes-Benz,E350,Sedan,2007.0,2026000,305526.0,Lagos,automatic,Petrol,C,Nigerian used
Nissan,Versa,Bus,1991.0,592625,195221.0,Lagos,manual,Petrol,E,Nigerian used
Peugeot,406,Sedan,1997.0,570000,113028.0,Abuja,manual,Petrol,E,Nigerian used
Volkswagen,Passat,Sedan,2013.0,2270000,61462.0,Lagos,automatic,Petrol,C,Nigerian used
Foton,Aumark,Bus,2015.0,12330000,17384.0,Lagos,automatic,Petrol,B,Nigerian used
Honda,Cr-V,Suv,2007.0,3057500,306026.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2004.0,2026000,171386.0,Lagos,automatic,Petrol,C,Nigerian used
Acura,Tl,Sedan,2007.0,1707500,239189.0,Owerri,automatic,Petrol, ,Nigerian used
Hyundai,Genesis,Sedan,2012.0,3034000,619358.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Rx 300,Suv,2000.0,1538750,293311.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Odyssey,Mpv,2004.0,1360000,247226.0,Abuja,automatic,Petrol,E,Foreign used
Honda,Accord Crosstour,Crossover,2010.0,3395000,98345.0,Abuja,automatic,Petrol,C,Nigerian used
Mercedes-Benz,Glk250,Suv,2015.0,8970000,127026.0,Lagos,automatic,Diesel,C,Foreign used
Ford,Ranger,Truck,2013.0,10090000,31674.0,Abuja,manual,Petrol,B,Nigerian used
Peugeot,307,Mpv,2002.0,751250,301989.0,Abuja,automatic,Petrol,D,Nigerian used
Nissan,Versa,Sedan,2007.0,1690000,283405.0,Lagos,automatic,Petrol,E,Foreign used
Honda,Civic,Sedan,2015.0,5610000,37160.0,Lagos,automatic,Petrol,D,Foreign used
Honda,Pilot,Suv,2003.0,1482500,201470.0,Owerri,automatic,Petrol,C,Nigerian used
Nissan,Xterra,Suv,2002.0,1145000,47379.0,Owerri,automatic,Petrol,D,Nigerian used
Mercedes-Benz,A160,Hatchback,2001.0,962000,80640.0,Lagos,manual,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,3482000,43758.0,Owerri,automatic,Petrol,C,Nigerian used
Acura,Mdx,Suv,2012.0,5082500,133019.0,Lagos,automatic,Petrol,D,Foreign used
Chevrolet,Nubira,Hatchback,2006.0,1130000,157197.0,Lagos,manual,Petrol,D,Foreign used
Honda,Pilot,Suv,2003.0,1242000,295724.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2011.0,3338750,167899.0,Lagos,automatic,Petrol,C,Foreign used
BMW,X5,Suv,2012.0,8410000,106597.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Altima,Sedan,2009.0,920000,74772.0,Lagos,automatic,Petrol,D,Nigerian used
Ford,Explorer,Suv,2002.0,1242000,92742.0,Abuja,automatic,Petrol,C,Nigerian used
Landrover,Range Rover HSE,Suv,2008.0,4154000,266831.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2010.0,3722500,83713.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,CLA250,Coupe,2017.0,10360000,19480.0,PortHarcourt,automatic,Petrol,D,Foreign used
Lexus,Rx 300,Suv,2001.0,1482500,191700.0,Owerri,automatic,Petrol,D,Nigerian used
Toyota,Avalon,Sedan,2008.0,2250000,204581.0,Lagos,automatic,Petrol,D,Foreign used
Mitsubishi,L200,Pickup,2013.0,2474000,67452.0,Lagos,manual,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,4955000,105292.0,PortHarcourt,automatic,Petrol,D,Foreign used
Dodge,Ram,Bus,2014.0,4266000,181352.0,Kaduna,automatic,Petrol,C,Foreign used
Ford,Edge,Suv,2008.0,1690000,223091.0,Abuja,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2018.0,11210000,15295.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,1998.0,1370000,282688.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Es 350,Sedan,2007.0,2832500,117091.0,Lagos,automatic,Petrol,D,Foreign used
Ford,Escape,Suv,2014.0,3930000,107084.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2011.0,3620000,110671.0,Abuja,automatic,Petrol,D,Foreign used
Ford,Escape,Mpv,2005.0,738000,120348.0,Lagos,automatic,Petrol,E,Nigerian used
Mercedes-Benz,GL450,Mpv,2006.0,3706000,96114.0,Lagos,automatic,Petrol,D,Nigerian used
Mitsubishi,Montero,Suv,2003.0,850000,155916.0,Abuja,automatic,Petrol, ,Nigerian used
Peugeot,206,Hatchback,2009.0,1482500,19400.0,Abuja,automatic,Petrol,C,Nigerian used
Mercedes-Benz,G63,Suv,2003.0,7895000,200845.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2007.0,2270000,196591.0,Lagos,automatic,Petrol,D,Nigerian used
Volvo,S40,Sedan,2006.0,1370000,166761.0,Lagos,automatic,Petrol,D,Nigerian used
Nissan,X-Trail,Suv,2005.0,2157500,261428.0,Ilorin,automatic,Petrol,D,Foreign used
Lexus,Rx 350,Suv,2010.0,7850000,67293.0,Owerri,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2008.0,2832500,130756.0,Lagos,automatic,Petrol,C,Nigerian used
Ford,Explorer,Suv,2009.0,3930000,146113.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2016.0,4714000,133756.0,Lagos,automatic,Petrol,D,Foreign used
Mitsubishi,L200,Pickup,2014.0,2474000,157643.0,Ibadan,manual,Petrol,D,Nigerian used
Ford,Explorer,Suv,2014.0,7895000,46903.0,Lagos,automatic,Petrol, ,Foreign used
Toyota,Highlander,Suv,2015.0,14570000,48586.0,Owerri,automatic,Petrol,C,Foreign used
Toyota,Rav4,Suv,2007.0,2810000,125567.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2004.0,1466000,194476.0,Lagos,automatic,Petrol,E,Nigerian used
Nissan,Xterra,Suv,2001.0,626000,182520.0,Lagos,automatic,Petrol, ,Nigerian used
Nissan,Primera,Hatchback,2002.0,794000,238630.0,Ilorin,automatic,Petrol,D,Nigerian used
Landrover,Range Rover Vogue,Suv,2012.0,8457500,98456.0,Owerri,automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2006.0,2698000,168597.0,Lagos,automatic,Petrol, ,Nigerian used
Dodge,Caliber,Mpv,2007.0,1585000,170397.0,Abuja,automatic,Petrol, ,Nigerian used
Toyota,Avalon,Sedan,2004.0,1145000,142939.0,Onitsha,automatic,Petrol,C,Nigerian used
Toyota,Tundra,Pickup,2016.0,20260000,62843.0,Lagos,automatic,Petrol,D,Foreign used
Honda,Pilot,Suv,2003.0,1482500,151451.0,Abuja,automatic,Petrol,D,Nigerian used
Dodge,Charger,Sedan,2015.0,12330000,118189.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Rav4,Mpv,2007.0,3146000,232545.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2002.0,1578000,42320.0,Abuja,automatic,Petrol,D,Nigerian used
Mazda,Tribute,Hatchback,2002.0,682000,112086.0,Lagos,automatic,Petrol,E,Nigerian used
Ford,Explorer,Suv,2002.0,1354000,245960.0,Abuja,automatic,Petrol,D,Nigerian used
Honda,Pilot,Suv,2003.0,1482500,139251.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2002.0,2270000,221976.0,Ibadan,automatic,Petrol,C,Nigerian used
Volkswagen,Passat,Sedan,2012.0,5050000,120614.0,Lagos,automatic,Petrol,C,Foreign used
Mercedes-Benz,Clk500,Convertible,2006.0,1802000,16517.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2002.0,2026000,257150.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Venza,Suv,2009.0,4407500,45597.0,Lagos,automatic,Petrol,D,Nigerian used
Volkswagen,CC,Hatchback,2009.0,2045000,123816.0,Lagos,automatic,Petrol,E,Foreign used
Nissan,Xterra,Mpv,2004.0,2250000,176271.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Rav4,Suv,2010.0,5082500,90566.0,Lagos,automatic,Petrol,E,Foreign used
Honda,Cr-V,Suv,2014.0,4490000,82327.0,Lagos,automatic,Petrol, ,Nigerian used
Nissan,Sentra,Sedan,2013.0,2045000,154556.0,Lagos,automatic,Petrol,E,Nigerian used
GMC,Sierra,Truck,2018.0,15000000,18245.0,PortHarcourt,automatic,Petrol,C,Foreign used
Lexus,Rx 300,Suv,2000.0,1145000,259566.0,Owerri,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2017.0,7895000,63668.0,Lagos,automatic,Petrol,D,Foreign used
Mercedes-Benz,E500,Sedan,2005.0,1482500,128011.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,3610000,135777.0,Lagos,automatic,Petrol, ,Foreign used
Toyota,Avalon,Sedan,2000.0,1130000,295438.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2012.0,7850000,138345.0,Abuja,automatic,Petrol,C,Foreign used
Acura,Mdx,Mpv,2004.0,1914000,167458.0,Lagos,automatic,Petrol,C,Foreign used
Ford,Expedition,Mpv,2006.0,1466000,133276.0,Lagos,automatic,Petrol, ,Nigerian used
Acura,Rdx,Suv,2008.0,1932500,106384.0,Lagos,automatic,Petrol,D,Nigerian used
Kia,Optima,Sedan,2014.0,2945000,131045.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Rogue,Suv,2012.0,2922000,162211.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2009.0,1690000,178425.0,Abuja,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2014.0,6506000,44604.0,PortHarcourt,automatic,Petrol, ,Foreign used
Lexus,Is 250,Sedan,2008.0,3818000,130165.0,Lagos,automatic,Petrol,E,Foreign used
Ford,Focus,Sedan,2012.0,1130000,125997.0,Lagos,automatic,Petrol,E,Nigerian used
Volkswagen,CC,Sedan,2013.0,5610000,14598.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Nissan,Armada,Suv,2006.0,1802000,187670.0,Lagos,automatic,Petrol,E,Foreign used
Toyota,Corolla,Sedan,2010.0,3350000,94523.0,Lagos,automatic,Petrol, ,Foreign used
Nissan,Qashqai,Suv,2013.0,2586000,69635.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2015.0,6170000,114937.0,Onitsha,automatic,Petrol,D,Nigerian used
Honda,Pilot,Suv,2007.0,2250000,151274.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Rav4,Suv,2007.0,3146000,135260.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Ford,Focus,Sedan,2014.0,1482500,89622.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2011.0,3370000,95067.0,Lagos,automatic,Petrol,D,Nigerian used
Kia,Optima,Sedan,2010.0,2586000,86583.0,Lagos,automatic,Petrol,C,Foreign used
BMW,3 Series,Sedan,2000.0,1634000,223655.0,Kaduna,automatic,Petrol,E,Nigerian used
Honda,Odyssey,Mpv,2009.0,2810000,129090.0,PortHarcourt,automatic,Petrol, ,Foreign used
Honda,Accord,Sedan,2014.0,6207500,122177.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2010.0,6506000,75393.0,Abuja,automatic,Petrol,C,Foreign used
Ford,Mondeo,Sedan,1997.0,357500,180332.0,Lagos,automatic,Petrol,E,Nigerian used
Hyundai,Sonata,Sedan,2006.0,2250000,160724.0,Abuja,automatic,Petrol,C,Foreign used
Volvo,S40,Sedan,2001.0,582500,171708.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Chevrolet,Equinox,Suv,2012.0,7332500,7599.0,Abuja,automatic,Petrol,C,Nigerian used
Mitsubishi,Outlander,Suv,2009.0,3146000,86283.0,Ilorin,automatic,Petrol,C,Foreign used
